0 0 80
40 0 0
39.6846 5.01332 0
0 0 80
39.6846 5.01332 0
38.7434 9.9476 0
0 0 80
38.7434 9.9476 0
37.191 14.725 0
0 0 80
37.191 14.725 0
35.0522 19.2701 0
0 0 80
35.0522 19.2701 0
32.3606 23.5114 0
0 0 80
32.3606 23.5114 0
29.1588 27.3818 0
0 0 80
29.1588 27.3818 0
25.497 30.8206 0
0 0 80
25.497 30.8206 0
21.433 33.7732 0
0 0 80
21.433 33.7732 0
17.0312 36.193 0
0 0 80
17.0312 36.193 0
12.3607 38.0422 0
0 0 80
12.3607 38.0422 0
7.49526 39.2914 0
0 0 80
7.49526 39.2914 0
2.51162 39.921 0
0 0 80
2.51162 39.921 0
-2.51162 39.921 0
0 0 80
-2.51162 39.921 0
-7.49526 39.2914 0
0 0 80
-7.49526 39.2914 0
-12.3607 38.0422 0
0 0 80
-12.3607 38.0422 0
-17.0312 36.193 0
0 0 80
-17.0312 36.193 0
-21.433 33.7732 0
0 0 80
-21.433 33.7732 0
-25.497 30.8206 0
0 0 80
-25.497 30.8206 0
-29.1588 27.3818 0
0 0 80
-29.1588 27.3818 0
-32.3606 23.5114 0
0 0 80
-32.3606 23.5114 0
-35.0522 19.2701 0
0 0 80
-35.0522 19.2701 0
-37.191 14.725 0
0 0 80
-37.191 14.725 0
-38.7434 9.9476 0
0 0 80
-38.7434 9.9476 0
-39.6846 5.01332 0
0 0 80
-39.6846 5.01332 0
-40 -1.2865e-14 0
0 0 80
-40 -1.2865e-14 0
-39.6846 -5.01332 0
0 0 80
-39.6846 -5.01332 0
-38.7434 -9.9476 0
0 0 80
-38.7434 -9.9476 0
-37.191 -14.725 0
0 0 80
-37.191 -14.725 0
-35.0522 -19.2701 0
0 0 80
-35.0522 -19.2701 0
-32.3606 -23.5114 0
0 0 80
-32.3606 -23.5114 0
-29.1588 -27.3818 0
0 0 80
-29.1588 -27.3818 0
-25.497 -30.8206 0
0 0 80
-25.497 -30.8206 0
-21.433 -33.7732 0
0 0 80
-21.433 -33.7732 0
-17.0312 -36.193 0
0 0 80
-17.0312 -36.193 0
-12.3607 -38.0422 0
0 0 80
-12.3607 -38.0422 0
-7.49526 -39.2914 0
0 0 80
-7.49526 -39.2914 0
-2.51162 -39.921 0
0 0 80
-2.51162 -39.921 0
2.51162 -39.921 0
0 0 80
2.51162 -39.921 0
7.49526 -39.2914 0
0 0 80
7.49526 -39.2914 0
12.3607 -38.0422 0
0 0 80
12.3607 -38.0422 0
17.0312 -36.193 0
0 0 80
17.0312 -36.193 0
21.433 -33.7732 0
0 0 80
21.433 -33.7732 0
25.497 -30.8206 0
0 0 80
25.497 -30.8206 0
29.1588 -27.3818 0
0 0 80
29.1588 -27.3818 0
32.3606 -23.5114 0
0 0 80
32.3606 -23.5114 0
35.0522 -19.2701 0
0 0 80
35.0522 -19.2701 0
37.191 -14.725 0
0 0 80
37.191 -14.725 0
38.7434 -9.9476 0
0 0 80
38.7434 -9.9476 0
39.6846 -5.01332 0
0 0 80
39.6846 -5.01332 0
40 2.573e-14 0
0 0 0
40 0 0
39.6846 5.01332 0
0 0 0
39.6846 5.01332 0
38.7434 9.9476 0
0 0 0
38.7434 9.9476 0
37.191 14.725 0
0 0 0
37.191 14.725 0
35.0522 19.2701 0
0 0 0
35.0522 19.2701 0
32.3606 23.5114 0
0 0 0
32.3606 23.5114 0
29.1588 27.3818 0
0 0 0
29.1588 27.3818 0
25.497 30.8206 0
0 0 0
25.497 30.8206 0
21.433 33.7732 0
0 0 0
21.433 33.7732 0
17.0312 36.193 0
0 0 0
17.0312 36.193 0
12.3607 38.0422 0
0 0 0
12.3607 38.0422 0
7.49526 39.2914 0
0 0 0
7.49526 39.2914 0
2.51162 39.921 0
0 0 0
2.51162 39.921 0
-2.51162 39.921 0
0 0 0
-2.51162 39.921 0
-7.49526 39.2914 0
0 0 0
-7.49526 39.2914 0
-12.3607 38.0422 0
0 0 0
-12.3607 38.0422 0
-17.0312 36.193 0
0 0 0
-17.0312 36.193 0
-21.433 33.7732 0
0 0 0
-21.433 33.7732 0
-25.497 30.8206 0
0 0 0
-25.497 30.8206 0
-29.1588 27.3818 0
0 0 0
-29.1588 27.3818 0
-32.3606 23.5114 0
0 0 0
-32.3606 23.5114 0
-35.0522 19.2701 0
0 0 0
-35.0522 19.2701 0
-37.191 14.725 0
0 0 0
-37.191 14.725 0
-38.7434 9.9476 0
0 0 0
-38.7434 9.9476 0
-39.6846 5.01332 0
0 0 0
-39.6846 5.01332 0
-40 -1.2865e-14 0
0 0 0
-40 -1.2865e-14 0
-39.6846 -5.01332 0
0 0 0
-39.6846 -5.01332 0
-38.7434 -9.9476 0
